year,subject,number,question,dis,pass
109,英語,24,"24.	 From	the	reading,	which	is	true	about	working	with	chocolate?(A)	It	is	better	to	use	a	“bain-marie”	than	a	“water	bath.”(B) The water in the pot should not be warmer than 50ºC.(C)	It	is	better	to	finish	mixing	it	in	less	than	five	minutes.	(D) We should not mix butter and sugar together at the same time.",0.6,0.65
109,英語,25,25.	 What	does	the	news	story	say	about	the	Yangs’	food	truck?	(A) What people love about their food. (B) What made them start their business. (C) How they made delicious fried chicken. (D)	How	they	fixed	their	business	problems.	,0.69,0.55
109,英語,26,26.  What does it mean when business is slack?	(A)	It	is	bad.	 (B)	It	is	for	sale.	 (C)	It	is	growing.	 (D)	It	is	open	every	day.	,0.73,0.63
109,英語,27,27.  What does that	mean	in	the	news	story?		(A) A Taiwanese restaurant. (B) A second Taiwanese food truck.(C) A city block that sells Taiwanese food.(D) A business that is popular across the country.,0.59,0.62
109,英語,28,28.	 What	problem	is	Selena	Bieber	trying	to	fix?	(A)	High	school	lessons	are	too	difficult.	(B) Classes start too early in the morning. (C) Too many students are late for school. (D) Lunch break is too short for taking a rest. ,0.64,0.72
109,英語,29,29.	 What	can	we	learn	from	the	letter?	(A)	Too	much	melatonin	can	hurt	teenagers’	brain.	(B) The brain stops making melatonin after 11 p.m. (C) Sleeping longer helps the body make more melatonin. (D)	It	is	easier	to	fall	asleep	when	the	brain	is	making	melatonin.	,0.6,0.51
109,英語,30,"30.  Below is some information from another study. We studied 48 high school students and found that the students who went to bed earlier did better on their school tests.  This is not only true for those who slept nine hours, but also true for those who slept less.  And some of them agreed that they learned better in early morning classes.Do	the	ideas	in	Selena	Bieber’s	letter	agree	with	the	information?(A) Yes, because her letter says it is better to sleep from 11 p.m. to 8 a.m.(B) Yes, because her letter says getting up early is not helpful for learning.(C) No, because her letter says students are asked to get to school by 7:30 a.m.(D)	No,	because	her	letter	says	teenagers’	brains	do	not	work	well	in	early	morning	classes.	",0.49,0.46
109,英語,31,31.	 What	can	we	learn	about	Kivalina?	(A)	It	is	waiting	to	shine.	(B)	It	has	become	history.	(C)	It	is	fighting	for	one	last	hope.	(D)	It	has	given	up	its	chance	to	rise.	,0.52,0.53
109,英語,32,32.  What does it mean when we say a place is uninhabitable?			(A)	It	is	not	big.	(B)	It	is	not	popular.	(C)	It	cannot	be	bought.	(D)	It	cannot	be	lived	in.	,0.67,0.7
109,英語,33,33.	 What	does	the	writer	think	about	the	Inuit	people	in	Kivalina?		(A) Their way of living has been hurting the earth. (B) They might not be able to get enough money to move their village.(C)	They	should	make	the	oil	and	power	companies	fix	their	problems.(D) There are better ways than to move their village to somewhere else.,0.58,0.54
109,英語,34,34.	 What	does	the	reading	say	about	the	Arctic	ice?						(A) The Arctic ice covered 10 km2 of Kivalina. (B)	The	melting	Arctic	ice	kills	about	400	Inuit	people	each	year.(C)	The	Arctic	ice	helped	the	Inuit	people	in	Kivalina	during	bad	weather.		(D)	The	melting	Arctic	ice	has	given	the	Inuit	people	enough	water	to	use.	,0.54,0.54
109,英語,35,35.  (A) what else you can do      (B) how you can enjoy it more(C) how it will change your life      (D) what is the best way of commute for you ,0.56,0.5
109,英語,36,36.  (A) costs you money (B) hurts your health (C)	makes	traffic	terrible	(D) kills the planet slowly ,0.67,0.68
109,英語,37,37.	 (A)	And	that’s	why	(B)	But	that’s	not	all	(C)	And	here’s	an	example	(D) But that can be stopped ,0.58,0.56
109,英語,38,38.  (A) this is surely a surprise (B) this sounds like a good idea (C) this is perhaps a smart answer (D) this is old news they have heard ,0.58,0.49
109,英語,39,39.  (A) had given hopes (B) are a different story (C) bring a bright future (D) have been a great plan ,0.62,0.52
109,英語,40,40.  (A) this will not go away; it will stay (B) they are not just saying it; they are going to do it (C) they do not speak for others; they only speak for themselves (D) this is not a guess; it is a lesson they learned from hard experience ,0.57,0.5
109,英語,41,41.	 (A)	In	fact	 	 (B)	If	so	 	 (C)	However		 (D)	Finally	,0.45,0.49
110,英語,1,"1.  In the picture, the boy is            the old man.  (A) smiling at(B) dancing with(C) cheering for(D) bowing to ",0.61,0.77
110,英語,2,2.  Listen!  The baby            in the bedroom.  Why don’t you go in and take a look?(A) cried  (B) cries   (C) is crying  (D) will cry,0.5,0.84
110,英語,3,3.  Jill is            that the city park is closed for the music festival because now she can’t jog there.(A) excited  (B) proud  (C) scared  (D) unhappy,0.65,0.75
110,英語,4,"4.  Steven wants to be a      , because he loves to watch people enjoy the food he prepares.(A) cook  (B) doctor  (C) driver       (D) farmer",0.5,0.86
110,英語,5,5.  Paul misses his parents a lot.  He            them since he came to work in Taiwan a year ago.(A) didn’t see  (B) doesn’t see  (C) hasn’t seen  (D) won’t see ,0.61,0.67
110,英語,6,"6.  Our teacher Ms. Wu seldom laughs, but when she           , everyone in the same building can hear her.    (A) can   (B) does  (C) has  (D) will",0.63,0.73
110,英語,7,7.  My sister is coming to my home today.  She            with me for a week.(A) stays  (B) stayed  (C) has stayed  (D) will stay,0.62,0.7
110,英語,8,8.  Edward had worked as a computer engineer for ten years.  This            helped him a lot when he started his own computer shop. (A) chance    (B) experience    (C) hobby  (D) knowledge,0.61,0.64
110,英語,9,"9.  If you’re interested in our business plan,            this number and ask for Ms. Lee.  She’ll answer your questions.(A) calling  (B) call  (C) and call  (D) to call",0.61,0.62
110,英語,10,"10.  Jimmy would not get up for breakfast,            his dad had already tried to pull him from his bed several times.(A) although   (B) because    (C) if   (D) until       ",0.59,0.47
110,英語,11,"11.  Duncan spent all his money trying to            the bookstore his mom left him.  Sadly, the business never got better, and he had to close it in the end.(A) build  (B) buy  (C) save  (D) start",0.56,0.54
110,英語,12,12.  Fiona loves listening to her children sing songs            at school. (A) are learned  (B) that learned  (C) they learned  (D) that they are learned,0.46,0.43
110,英語,13,13.  Beverly eats lots of snacks            meals.  That’s why she is often too full to eat anything at mealtimes.(A) after  (B) between  (C) during  (D) from,0.47,0.38
110,英語,14,14.  Nora: Can I check your drawer for some tools we can use?	 Matt:	Sure.		Take	a	look.		See	if	you	can	find	           in there.(A) any  (B) it  (C) others  (D) those,0.49,0.41
110,英語,15,15.  What is this ad for?  (A) Teaching people how to use their BeautiMed points.(B) Telling people they can shop at BeautiMed on the Internet now.(C) Inviting people to share their shopping experience at e-BeautiMed.(D) Letting people know what is on sale at e-BeautiMed from 7/1 to 8/31.,0.61,0.6
110,英語,16,16.  What will NOT get you BeautiMed points? (A) Shopping at e-BeautiMed.(B) Joining “BeautiMed Friend” online.(C) Inviting a friend to join “BeautiMed Friend.”(D) Entering the “BeautiMed Friend” card number.,0.61,0.64
110,英語,17,17.  Lynn took some photos at Tom’s party.  Which is most likely one of them?(A)  (B)  likely 可能(C)   (D) ,0.61,0.73
110,英語,18,18.  What can we learn about Lynn from the dialogue? (A) She does not cook.(B) She likes to try new food. (C) She did not enjoy the food at Caldron.(D) She changed Joey’s idea about Caldron. ,0.64,0.69
110,英語,19,19.  What do we know about Woollie from Katie’s diary?  (A) Woollie was older than Katie.  (B) Woollie was taken to visit sick kids. (C) Woollie was sick when he ran away.  (D)	Woollie	looked	strange	without	his	fleece.,0.71,0.55
110,英語,20,20.   Which picture of Woollie and Ms. Clark did Katie talk about in her diary?(A)   (B)    (C)     (D),0.63,0.52
110,英語,21,21.  What happened when Woollie was put down?(A) He was sold.    (B) He couldn’t be found.(C) He died.    (D) He became famous.,0.63,0.76
110,英語,22,22.  What can we learn about The Piano Lesson from the reading?(A) Matisse painted it when his son was away from home.(B) The woman who sits on a seat behind the boy is his mother.(C) Matisse uses yellow and red to show that his son was happy.(D) The candle on the piano shows that the piano lesson has just begun.,0.65,0.57
110,英語,23,23.  What does do that mean in the reading?(A) Put his family in his paintings. (B) Paint to remember the good old days.(C) Use a lot of fun colors in his art works. (D) Put his earlier art work in a new painting.,0.66,0.58
110,英語,24,24.  What is NOT used in the reading to refer to Henri Matisse?  refer to 指稱(A) The artist.    (B) The painter.(C) The poor kid.       (D) A worried father.,0.63,0.62
110,英語,28,28.  That was when we started to celebrate Teachers’ Day on Confucius’s real birthday.  respect 尊敬   government 政府25.  What idea is talked about in the reading? (A) How Teachers’ Day is celebrated now. (B)	Why	Teachers’	Day	was	celebrated	at	first.	(C) Why Confucius was seen as a great teacher. (D) How teachers today feel about Teachers’ Day. ,0.59,0.67
110,英語,25,25.  What idea is talked about in the reading? (A) How Teachers’ Day is celebrated now. (B)	Why	Teachers’	Day	was	celebrated	at	first.	(C) Why Confucius was seen as a great teacher. (D) How teachers today feel about Teachers’ Day. ,0.58,0.65
110,英語,26,"26.  Which is true about Teachers’ Day from the reading? (A) It used to be celebrated on different dates. (B) It was started by students for their teachers. (C) It has been celebrated in Nanjing for over 2,500 years. (D) Teachers decided to celebrate it on Confucius’s birthday. ",0.67,0.54
110,英語,27,27.  What does “not everyone hailed this decision” mean in the reading? (A) Not everyone cared about the decision.  (B) Not everyone welcomed the decision.(C) Not everyone heard about the decision.  (D) Not everyone remembered the decision.,0.4,0.37
110,英語,29,29.	 Why	does	National	Formosa	Railway	write	this	letter?	(A) There is a train ticket sale.(B) A train line will be closed in July. (C) It will open a new train line in August.(D) Some of its trains will run on different lines.,0.66,0.65
110,英語,30,30.	 What	is	true	about	NFR’s	trains	between	August	14	and	28	2016?(A) No trains will stop at Spring Town.(B) Trains that change lines will all stop at Cloud City.(C) People can take the free buses to any station on the Sand Town - Spring Town line.(D) People can go to Hill Town on any train that runs between Green City and Cloud City.,0.54,0.45
110,英語,31,"31.  James lives in Smoke Town.  He wants to go to Black Town on August 19.  How can he get there?(A)	Take	Train	RL202	to	Green	City,	get	off	there,	and	take	the	free	bus.(B)	Take	Train	RL103	to	Green	City,	get	off	there,	and	take	the	free	bus.(C)	Take	Train	RL102	to	Spring	Town,	get	off	there,	and	take	Train	RL201.(D)	Take	Train	RL101	to	Cloud	City,	get	off	there,	and	take	the	free	bus.",0.48,0.46
110,英語,32,32.  Below are the ideas that are talked about in the reading.    a. The problems Darayya has.    b. How Darayya’s library was started.    c. What makes Darayya’s library special.    d. How Darayya’s library helps people there. order 順序In what order does the writer put his ideas in the reading? (A)	c   b   a   d.	 (B)	b   a   d   c.	 (C)	a   c   b   d.	 (D)	c   a   b   d.,0.52,0.48
110,英語,33,33.  Why do people in Darayya go to the library even during the war?(A) They can get free food.(B)	They	find	joy	and	hope	in	reading.(C) They want to learn how to win the war.(D) Their school teachers give lessons there.,0.65,0.69
110,英語,34,34.  What do we know about Darayya’s library?(A) It was built during the war.       (B) It has been bombed many times.(C) It was built to remember people who died in the war.(D) Most of its books are collected from outside of Darayya.,0.65,0.61
110,英語,35,35.  (A) Victor Zoo      (B) Carlton City     (C) Mosman Garden     (D) Northbank Park,0.61,0.48
110,英語,36,36.  (A) we have a plan if this happens  (B) we could just wait for the rain to stop	 (C)	we	should	be	fine	if	the	rain	isn’t	too	heavy  (D) we will let you know if we’ll still have the party,0.69,0.65
110,英語,37,37.  (A) crazy         (B) good    (C) lucky         (D) strong,0.58,0.73
110,英語,38,38.  (A) are all coming  (B) have all come  (C) were all coming (D) would all come ,0.51,0.57
110,英語,39,39.  (A) another    (B) one    (C) the last    (D) the other,0.42,0.47
110,英語,40,40.  (A) have     (B) did    (C) had    (D) would,0.53,0.54
110,英語,41,41.  (A) was trying    (B) try     (C) would try    (D) will try,0.33,0.51
