year,subject,number,question,dis,pass
106,社會,8,8.()()表一為清朝後期幾位地方總表一督、巡撫的出身資料，根據內姓名民族經歷曾任職務容判斷，他們得以出任總督、巡1861左宗棠年浙江巡撫撫，與下列何者關係最密切？皆為1864楊岳斌皆為年陜甘總督(A)鴉片戰爭湘軍劉坤一漢人1865年江西巡撫(B)將領英法聯軍1865曾國荃年山西巡撫(C)太平天國(D),0.48,0.65
106,社會,9,9.以下是中國某朝代首都的簡介：「這是一座依計畫興建的城市，城中可見基督教教堂、伊斯蘭教清真寺及佛教寺廟。朝廷聘用色目人擔任財政官員，並推行全國性紙幣政策，加上各地物資的集中，讓這座城市成為金融經濟中心。」上述城市最可能是指下列何者？(A)(B)東漢洛陽唐代長安(C)(D),0.66,0.59
106,社會,10,10.()圖四是某一文件的部分內容，此文件最可能是下列何者？(A)日本給劉永福的勸降書(B)法軍將領給清廷的戰帖(C)日本給牡丹社原住民的公告(D),0.49,0.75
106,社會,11,11.新聞報導：國外某一所大學在校園中舉辦臺灣文化節，多名來自臺灣的交換學生，熱情地介紹臺灣的特色美食與民情風俗，展現出臺灣多元文化的面貌，讓校內來自各國的學生驚豔不已……。根據上述報導內容判斷，下列何者最可能是校內舉辦此類活動的目的？(A)擴展官方外交關係(B)促進各國文化交流(C)調適強勢文化衝擊(D),0.32,0.86
106,社會,12,12.13歲的小婷因羨慕朋友擁有最新型的手機，於是趁體育課偷走同學留在書包中的零用錢，行竊時被返回班上的同學撞見，受害學生家長獲知後決定報警處理。根據上述內容判斷，小婷最可能會受到下列何種處分？(A)罰鍰一千元(B)拘役二十五日(C)罰金一千五百元(D),0.37,0.83
106,社會,13,13.()力豪慢跑時遇到了三位親戚，相遇地點如圖五所示。若力豪與這三位親戚相遇的先後順序為旁系血親、直()系血親、姻親，則他的慢跑路線最可能為下列何者？圖五(A)(B)(C)(D),0.46,0.79
106,社會,14,14.隨著網路設備與智慧型手機的普及，各種訊息的流通速度與數量已超乎我們想像，但在訊息傳遞過程中，閱聽人卻常未對其真偽加以過濾，反而間接成為散播謠言的幫兇。上述內容提醒我們應重視下列何項議題？(A)傳播媒體的自由(B)資訊倫理的建立(C)個人隱私的保障(D),0.54,0.72
106,社會,15,15.有學者認為廣告若傳達不適當的訊息，可能產生強化性別刻板印象的效果。下列廣告臺詞中，何者最可能會產生上述效果？(A)男女需求大不同，營養補充各取所需(B)健康活靈芝，孝順父母親的最佳選擇(C)體貼老婆的第一選擇，清淨牌洗衣機(D),0.42,0.77
106,社會,16,16.()19502010圖六為黃河部分水文測站至年實測的年平均含沙量。從圖可知數據在龍門測站發生明顯變化，其主要原因為下列何者？(A)河床高於兩側地面(B)河川上游興建水庫(C)河川流經黃土高原(D),0.38,0.63
106,社會,17,17.表(二)為中國推行某項建設要達成的政表(二)策目標，此一建設最可能是下列何者？對象目標(A)西電東送的輸電系統推動西部大開發對國內(B)南水北調的輸水工程促進族群的融合(C)橫貫新疆的聯外鐵路強化與中亞國家的貿易(D)穿越高原的青藏鐵路對國外,0.48,0.7
106,社會,18,18.()19852009圖七為至年臺灣稻作面積的變化。此變化趨勢，除了受國人飲食習慣改變的影響之外，和下列哪一項因素的關係最密切？(A)國際糧食價格升高(B)政策輔導農業轉型()圖七(C)大規模機械化耕作(D),0.54,0.56
106,社會,19,19.表(三)為某一個國家的簡介。根據該表(三)國的地理特徵判斷，下列何者是該國項目說明在全球氣候變遷下最可能面臨的環境位置5°S~10°S，176°E~179°E災害？地形特徵珊瑚礁島(A)降雨稀少致長期乾旱平均高度2至3公尺(B)水患頻仍且國土萎縮水文特徵全國無河流(C)土石流發生頻率增加(D),0.49,0.63
106,社會,20,20.1868年，有外國人在臺灣旅行時發現：「這裡泉水溫度很高，可能被蒸氣燙傷，空氣中瀰漫著濃烈的硫磺味，惡劣的環境不利植物生長。周圍泉水沸騰24的聲響很大，就好像地下有一個小時運作的工作室一樣。」下列哪一離島，具有類似上述旅遊地點的地質環境？(A)(B)東沙島琉球嶼(C)(D),0.5,0.59
106,社會,21,21.阿華至博物館參觀卑南文化遺址的展覽，他最可能在展覽中看到哪一項該史前文化的出土文物？(A)(B)(C)(D),0.43,0.75
106,社會,22,22.()圖八描述臺灣史上某一時期的社會現象，圖中的「具體例證」，最適合填入下列何者？(A)地主與官府的對抗(B)郊商與洋商的對抗(C)士紳與傳教士的衝突(D)漳州人與泉州人的衝突圖(八),0.49,0.87
106,社會,23,23.()圖九是某史事的起源地區與傳播方向示意圖，下列何者最足以呈現該史事的內涵？(A)研究古典文獻，強調人文主義(B)路德教派改革，主張因信得救(C)議會政治興起，發展責任內閣(D),0.58,0.56
106,社會,24,24.「這個時代，東亞地區充滿了變動：歐洲諸國先後來到東亞，建立商貿與傳教據點，造成不少衝擊；日本幕府為了鞏固統治，實施鎖國；至於中國，來自東北的民族建立新王朝，並對反抗勢力施行海禁政策。」上文雙底線處最可能是指下列何者？(A)臺灣民主國成立(B)林爽文結黨起兵(C)郭懷一號召漢人抗爭(D),0.66,0.64
106,社會,25,25.()圖十為歐洲史上某時期社會的主要階層及其職責，此圖最可能是呈現下列何者的情況？(A)古希臘時代(B)羅馬共和時期(C)中世紀的西歐(D),0.62,0.69
106,社會,26,26.家家在書上看到某個程序的流程圖，但其中的部分內()容卻遭到汙漬遮蔽，如圖十一所示。根據圖中內容判斷，此圖應是下列何者的法定程序？(A)《民法》修正案(B)《憲法》修正案(C)《會計法》覆議案()圖十一(D),0.5,0.59
106,社會,27,27.下列是四位網友在網路聊天室聊天的內容，若其中一人為我國國民，僅根據他們的敘述判斷，何者在聊天當時最可能具有中華民國國籍？(A)小萍：「我的出生地是美國，不過現在在臺灣工作。」(B)小文：「等了五年，我下週將前往內政部申請歸化。」(C)小君：「我的父母都是日本人，但我在花蓮縣出生。」(D),0.34,0.65
106,社會,28,28.()圖十二為小江在面臨新工作機會時的選擇情況，若小江僅依薪資高低選擇薪資最高的工作，根據圖中內容判斷，甲、乙、丙工作的薪資高低關係為下列何者？(A)甲＞乙＞丙()圖十二(B)甲＞丙＞乙(C)丙＞甲＞乙(D),0.44,0.59
106,社會,29,29.大南：「當監察委員通過彈劾案件後，會交由我們審理，否則即使公務員涉及違法情事，我們也不能主動對當事人的行為進行審議。」根據大南的說法判斷，他應是任職於下列哪一個機關？(A)審計部(B)法務部(C)臺北高等行政法院(D),0.53,0.71
106,社會,30,30.阿明當選市長後，他發現市政府表(四)的財源嚴重不足，恐影響市政運項目開源措施()作，於是設法開拓財源，表四甲向議會提案立法開徵地方稅是他的開源措施，其中何者是藉乙向中央政府爭取統籌分配款項由公共造產方式達成目的？丙推出城市形象廣告，吸引觀光客(A)(B)甲乙丁增設漁產觀光市場，向使用者收費(C)(D),0.52,0.64
106,社會,31,31.表(五)是四種不同產品的特性說明。表(五)若僅考慮表中的產品特性，何者的產品特性設廠地點應盡量接近原料產地？甲100公斤原料可製成10公斤產品。(A)甲1100立方公尺原料可製成立方公(B)乙乙尺產品。(C)丙丙原料加工成產品後易破碎。(D),0.52,0.61
106,社會,32,32.()2009圖十三為中國某行政區至2014年接待的國內旅遊人次統計，若根據旅遊者夏季會傾向至避暑勝地，冬季則至避寒勝地旅遊的特性來判斷，右圖最可能是下列何地的資料？(A)山東省(B)海南省(C)黑龍江省()圖十三(D),0.45,0.52
106,社會,33,33.電影公司想拍攝以美國某種自然災害為主題的電影，故事背景設定在此種災害發生頻率較高()的地方，圖十四中的甲地為最後被選擇的地點。該電影的拍攝主題最可能是下列何者？(A)(B)地震颶風(C)暴風雪(D)龍捲風圖(十四),0.59,0.53
106,社會,34,34.隨著運輸技術的進步，人口的移動更為便捷，促使國際勞工遷徙日益頻繁。埃及可憑藉宗教文化類似和語言相同的優勢，大量輸出勞工至下列何地？(A)北美(B)東亞(C)西亞(D),0.54,0.58
106,社會,35,35.表(六)為世界上兩條重要運河的資訊。若中國欲以表(六)海運出口貨物至他國，僅考量最短路徑，下列運輸運河連結海域路線的選擇何者正確？甲太平洋與大西洋(A)經甲運河至巴西乙地中海與紅海(B)經乙運河至南非(C)經甲運河至義大利(D),0.47,0.49
106,社會,36,36.1955年，亞洲、非洲許多國家在印尼召開會議，主張促進亞、非國家之間的1960友好合作；年代，印度、埃及等國發起「不結盟運動」，參與國家強調獨立自主和不與美、蘇強權結盟。上述會議與不結盟運動，最可能反映出下列何者？(A)聯合國的成立(B)第三世界的興起(C)共產世界的瓦解(D),0.59,0.77
106,社會,37,37.十八世紀時，有一位歐洲貴族乘船漂流至臺灣某地區，發現清廷並未在該地區設置廳、縣治理，因此當他返回歐洲後，大力遊說各國派兵來此區建立殖民地。上()述「未設置廳、縣治理」的地區，最可能是圖十五中甲、乙、丙、丁何處？(A)甲(B)乙(C)丙(D)丁圖(十五),0.44,0.67
106,社會,38,38.「二十世紀初，清廷與某國簽訂『中越交界禁止革命黨章程』，要求該國官員協助查辦在中越邊境活動的革命份子，若有人在越南境內傳播對清廷不利的言論，則依照該國的律例加以懲治。」上文中的「某國」最可能是下列何者？(A)(B)日本英國(C)(D),0.58,0.6
106,社會,39,39.()圖十六是一幅宣傳海報，此宣傳海報最早可能在下列何時何地傳布？(A)1919-1930年的臺北(B)1949-1960年的臺北(C)1916-1928年的瀋陽(D)1932-1945,0.44,0.37
106,社會,40,40.小杜向朋友借一部影集回家觀賞，影表(七)集內容與一件刑事案件有關，但因包光碟劇情說明裝盒破損，僅剩部分劇情說明可辨……只剩這個機會，法院能否甲()識，如表七所示。根據我國現行法推翻先前判決還他清白……。律判斷，若將四張光碟片按照案件處……歷經多次開庭，地方法院乙理的先後次序排列，則其順序應為下的法官即將作出判決……。列何者？……他因涉嫌殺人被提起公丙(A)丙、乙、丁、甲訴，該如何面對接下來……。(B)……雖然已決定上訴，但對於丁、丙、乙、甲丁(C)未來的結果並沒有把握……。丙、丁、乙、甲(D),0.34,0.4
106,社會,41,41.表(八)為某餐館三項餐點的部分資料，每一項餐表(八)50點的售價均為元，其總利潤高低依序為湯麵、餐點銷售數量成本雞排、炒飯。根據上述內容判斷，表中的甲、乙種類(份)(元/份)最可能為下列何者？雞排10030(A)甲：20，乙：45(B)甲：20，乙：55湯麵60甲(C)1545(D)1555,0.58,0.63
106,社會,42,42.甲、乙、丙三人的居住地資料如表(九)，近日三人表(九)分別向當地選出的民意代表陳情，希望他們能反映居民居住地民情。根據表中資料判斷，此三人所陳情的對象，甲高雄市最可能分別為下列何者？乙新竹市(A)甲：市民代表，乙：市議員，丙：立法委員丙花蓮縣花蓮市(B)甲：市議員，乙：市民代表，丙：立法委員(C)甲：立法委員，乙：市民代表，丙：市議員(D),0.27,0.48
106,社會,43,43.我國某鎮鎮長表示：「鬧區停車位並未收費，因而被部分民眾長期占用，導致購物、洽公的民眾常在找不到停車位的情況下，隨意違規停車，對街道景觀與交通安全造成影響，所以有必要實施停車收費政策。」根據上述內容判斷，下列何者正確？(A)文中的政府收入將使地方稅收增加(B)立法院依法有權可監督新政策的實施(C)文中行政首長的參選年齡門檻為三十歲(D),0.57,0.57
106,社會,44,44.小霏蒐集了許多社會紛爭事件的資料，將其分類後，結果()事件類別件數件()如表十所示。根據表中資訊判斷，下列說明何者正確？35民事事件(A)40檢察官應主動進行偵查的件數共件告訴乃論(B)3540可經由和解方式直接解決的件數共件刑事案件(C)65應由普通法院進行訴訟審理的件數共件非告訴乃論25(D)75,0.53,0.46
106,社會,45,45.()20102050圖十七為年及聯合國預測年時，亞洲、非洲、歐洲、北美洲、中南美洲各洲的人口占世界總人口的比例分布狀況。圖中五個區塊分別代表各洲，甲區塊應是指下列何者？(A)(B)亞洲非洲()圖十七(C)(D),0.36,0.39
106,社會,46,46.采晴計畫與家人一同出國旅遊，表(十一)上網蒐集該地的氣候資料，如表月分1月7月全年(十一)所示。根據表中資料，采晴項目最可能在當地看到下列何種景觀？平均氣溫(℃)26.922.625.4(A)一望無際的葡萄園、橄欖園降水量(mm)306.34.71032.6(B)仙人掌散布在連綿的沙漠中(C)高低成層、樹冠茂密的雨林(D),0.35,0.29
106,社會,47,47.交通部觀光局邀請日本知名藝人為臺灣拍攝觀光宣傳影片，以吸引日本人來臺旅遊，但在宣傳活動的某段期間，因匯率劇烈波動，反而導致當時日本人來臺旅遊人次呈現負成長。上述觀光局作法所希望影響的消費行為因素，與該段期間匯率變化的情況，最可能為下列何項組合？(A)預期心理、新臺幣相對日幣升值(B)預期心理、新臺幣相對日幣貶值(C)個人偏好、新臺幣相對日幣升值(D),0.42,0.36
106,社會,48,48.某國受到人口結構改變的衝擊，長期照護、專屬旅遊、到府清潔、就醫接送等「陪伴商()機」也應運而生。圖十八為該國不同時期的人口金字塔，該國出現上述陪伴商機最可能是因為其人口結構如何轉變？(A)(B)由甲轉變成乙由甲轉變成丙(C)(D),0.49,0.74
106,社會,49,49.()圖十九是正雄在書中看到關於某國際組織的簡介，根據內容判斷，這最可能是在介紹下列何者？(A)聯合國(B)歐洲聯盟(C)北美自由貿易區&北美自由貿易區(D)亞太經濟合作會議＝北美自由貿易協定圖(十九),0.57,0.82
106,社會,51,51.()圖二十是小月在參與課堂活動時所製作的海報，根據海報內容判斷，下列哪一現象最可能在小月的家鄉出現？(A)當地人口拉力比較大(B)第二級產業比例增加(C)社區發展成果豐碩(D),0.43,0.59
106,社會,52,52.()圖二十一是參考某段期間中國人口死亡率估算值而繪製的曲線圖，圖中甲、乙二點之間死亡率的變化，最可能與下列何者有關？(A)人民響應抗美援朝，參與韓戰而造成傷亡慘重(B)大躍進運動期間，政策失當所導致的嚴重饑荒(C)文化大革命時，紅衛兵鬥爭造成眾多人口死亡(D),0.41,0.46
106,社會,53,53.西元前四世紀，亞歷山大創立跨歐、亞、非的帝國，並在其征服的疆域內興建城市。圖()二十二中的甲、乙、丙、丁，何者最可能是他所興建的城市？(A)甲(B)乙(C)丙()圖二十二(D),0.46,0.42
106,社會,54,54.甲國的經濟結構原以蔗糖業為主，冷戰期間受到鄰近強國的經濟制裁，後經蘇聯經濟援助，其蔗糖業曾有輝煌的發展。但自蘇聯解體後，失去來自蘇聯的經濟援助，加上乾旱、颶風、國際糖價持續低迷和能源短缺等因素，使該國的蔗2011糖業陷入衰退。年該國政府實施糖業改革，積極投入生質能源的開發，利用甘蔗渣發電，帶動蔗糖業的另一波商機。甲國最可能是下列何者？(A)巴西(B)古巴(C)北韓(D),0.38,0.54
106,社會,55,55.這個國家仿效羅馬帝國擴張的模式，在各個征服地區建立城市，作為行政、軍事和經濟中心：部分征服地區是以既存的城市為基礎，如墨西哥城；多數征服地區則是建立新的城市，城內有著規則的街道網絡，如位於加勒比海的()聖雅各騎士城今多明尼加共和國境內，及中美洲的瓜地馬拉城等。這個國家最可能是下列何者？(A)十世紀的神聖羅馬帝國(B)十三世紀的印加帝國(C)十六世紀的西班牙(D),0.56,0.46
106,社會,56,56.()畢道文的家鄉最可能位於圖二十三中甲、乙、丙、丁何處？(A)(B)甲乙(C)(D),0.44,0.43
106,社會,57,57.上文提及有二個國家軍事援助西班牙的法西斯黨人，此二個國家最可能是下列何者？(A)美國、英國(B)日本、蘇聯()(C)圖二十三蘇聯、德國(D),0.47,0.48
106,社會,58,58.根據上文雙底線處的內容判斷，畢道文的作為，最可能是符合馬斯洛需求層次理論的哪一層次？(A)生理需求&需求層次理論＝個人需求層次理論(B)安全需求(C)尊重需求(D),0.44,0.89
106,社會,59,59.位置的表示法可分為絕對位置和相對位置。上文介紹電線桿上的編號與下列何者的表示法相同？(A)綠島位在墾丁國家公園的東北方(B)15彰化車站距離員林車站公里(C)1東華大學位在花蓮縣壽豐鄉大學路二段號(D)101300,0.52,0.65
106,社會,60,60.()()圖二十四電線桿上的編號對照圖二十五判斷，其位在下列何處的可能性最高？(A)(B)(C)(D),0.51,0.58
106,社會,61,61.文中第一段所呈現的市場變化，將最先反應在圖()二十六中的那一區段？(A)(B)(C)(D),0.52,0.72
106,社會,62,62.關於文中遭開罰者「所應負起之責任類型」與「權利救濟方式」的搭配，下列何者正確？(A)(B)刑事責任，聲請調解刑事責任，提起訴訟(C)行政責任，提起訴願(D)行政責任，提出請願圖(二十六),0.49,0.56
106,社會,63,63.文末所提及的中央政府機關，其職權包括下列何者？(A)(B)提出糾正案提出不信任案(C)(D),0.58,0.47
107,社會,1,1.塑膠製品進入海洋後易隨著海流漂流，例如有許多塑膠垃圾隨著北大西洋暖流漂到北極地區，冰封在冰層中，使得該區成為塑膠垃圾的儲存槽。下列何國沿海的垃圾最可能會隨著上述洋流漂流到北極地區？(A)(B)(C)(D),0.47,0.71
107,社會,2,2.2015為保護臺灣的海岸環境，《海岸管理法》於年公布施行，其中濱海陸地3的劃設是以最接近海岸線的山脊線為主，如果山脊線距離海岸線超過公里，則以最接近海岸線的省道、濱海道路或行政區界等劃設。下列哪一行政區的濱海陸地最可能大多依據山脊線劃設？&山脊線：山脊的連線。(A)(B)桃園市彰化縣(C)(D),0.38,0.86
107,社會,3,3.1970中國於年代末推動的改革開放政策，帶動經濟快速成長，但是卻加深區域發展失衡現象。下列關於中國的新聞報導，何者最能反映中國區域發展不均的現象？(A)今年出現的多起沙塵暴，已直接威脅北京、上海及南京等大都市(B)推動海上絲路計畫，發展從中國沿海港口經印度洋至歐洲的航線(C)農曆春節將湧現數億人次返鄉人潮，堪稱地表最大規模的人口移動(D),0.55,0.7
107,社會,4,4.()19582013圖一是臺灣至年某種自然災害發布預警的各月總計次數分布圖，根據圖中各月的次數分布，該種自然災害的成因應為下列何者？(A)板塊擠壓造成岩層變形或破裂(B)熱帶洋面上低氣壓增強後侵襲(C)冷、暖氣團交會形成鋒面滯留(D),0.56,0.71
107,社會,5,5.世界主要宗教有基督教、佛宗教信仰者甲乙丙丁教、印度教和伊斯蘭教。表地區(一)為2010年上述各宗教的信歐洲25.72.70.10.3仰者在世界各地分布的百分12.30.20.20.8北美洲比，表中何者為穆斯林？24.40.1<0.10.1中南美洲(A)甲23.815.50.2<0.1撒哈拉以南非洲(B)乙0.619.80.20.1中東和北部非洲(C)丙13.261.799.398.7亞洲及太平洋地區(D),0.52,0.69
107,社會,6,6.()鈞憶將圖二中的五張卡片分()為圖三中的三類，其分類的依據最可能是下列何者？(A)製作器物的技術(B)文字發展的程度(C)居住區域的位置()()圖二圖三(D),0.37,0.85
107,社會,7,7.()圖四呈現某一時期中外交流概(cid:23421)(cid:13521)(cid:23725)(cid:19608)(cid:17476)(cid:9885)況，下列何者符合該時期的往來情形？(cid:20035)(cid:20035)(cid:26730)(cid:26730)(cid:11483)(cid:11483)(cid:9673)(cid:9673)(A)雙方以紙幣作為交易的媒介(cid:15840)(cid:15840)(B)伊斯蘭教隨著商人傳入中國(C)西方出口玉米、番薯等作物(D)中國以絲綢為主要輸出商品圖(四),0.42,0.77
107,社會,8,8.()圖五是呈現某古代文明政治運作特色的示意圖，此古文明最可能是下列何者？(A)蘇美(B)埃及(C)雅典(D),0.54,0.78
107,社會,9,9.二十世紀初期，霍亂、瘧疾等傳染病在臺灣相當普遍，對當時政府而言，防治傳染病是刻不容緩的議題。下列何者最不可能是當時官方及民間採行的措施？(A)政府實施全民健康保險(B)公學校加強衛生教育課程(C)保甲要求居民定期清潔環境(D),0.51,0.76
107,社會,10,10.()老師在課堂上用表二講解某時間事件一主題，根據內容判斷，此主★1220年代擊敗中亞的花剌子模題最可能是下列何者？★消滅金國(A)清帝國的版圖拓展1230年代★占領今日俄羅斯、烏克蘭等地(B)阿拉伯勢力的發展★1240年代攻入今日東歐地區(C)鄂圖曼土耳其的擴張(D),0.58,0.68
107,社會,11,11.曾被飼養的流浪動物對人類較無戒心，但此特點卻被某些人利用，他們不但虐待流浪貓、狗，還將過程拍成影片上傳到網路平臺供人觀賞。雖然違法者多已受到法律制裁，但憾事卻難以挽回。上述案例凸顯下列何者的重要性？(A)(B)辨識媒體傳播資訊的真偽生命無貴賤之分皆應被尊重(C)(D),0.32,0.93
107,社會,12,12.下列是三位行政首長的發言內容：甲縣縣長：「感謝縣議會的支持，本縣領先全國引進熱氣球活動，創造商機。」乙市市長：「因應颱風來襲，為維護市民財產安全，本市今晚開放市區紅線停車。」丙縣縣長：「未來是否在本縣設置觀光賭場，我們將交由縣民以公投方式決定。」上述三位首長的發言內容，最足以彰顯下列何項概念？(A)(B)中央集權責任政治(C)(D),0.43,0.88
107,社會,13,13.()圖六呈現出某項法律規定施行前、後，幸福社區公告內容的變化，根據圖中訊息判斷，該法律最可能是下列何者？(A)《民法》(B)《消費者保護法》(C)《社會秩序維護法》(D),0.31,0.75
107,社會,14,14.政府為因應失業問題，除了提供失業給付外，更積極協助失業者參與職業訓練，並提供就業資訊，以增加他們就業的機會。上述政府作為所要保障的人民基本權利類型，與下列何者最類似？(A)接受國民教育提升國民素質(B)組織政治團體表達民意訴求(C)投票罷免失職民選公職人員(D),0.33,0.75
107,社會,15,15.()201510圖七為阿嘉年月的財務記錄。根據圖中資料判斷，阿嘉該月的投資報酬率，可透過下列哪兩項記錄內容得知？(A)(B)甲、丙甲、丁(C)(D),0.41,0.74
107,社會,16,16.2015年底，某會議歷經長時間的磋商，終於達成一份取代《京都議定書》的協議，預期將改變人類長期以來的經濟發展與生活型態。下列何者應是該協議的主要目的？(A)(B)協調國際間的水資源衝突推動瀕臨滅絕物種的復育(C)(D),0.54,0.64
107,社會,17,17.各地聚落的形成與發展成因各不相同，下列哪個地區的聚落形成或發展與水源取得的多寡，其相關性最高？(A)南洋群島的沿海地區(B)中國新疆的山麓地帶(C)美國的東北部沿海地帶(D),0.56,0.57
107,社會,18,18.有一專門收錄世界各地大自然聲音的網站，只要點選地圖上的標記，就可以聽到當地各種自然界的聲()音。當點選圖八中的甲標記時，最可能聽到下列何種聲音？(A)熱帶雨林中青蛙的鳴叫聲(B)廣闊莽原上獅子的怒吼聲(C)海上浮冰撞擊和摩擦的聲音(D),0.5,0.43
107,社會,19,19.甲國的石油產量並不高，卻因重要的交通位置而足以影響國際油價，其所臨的海峽一旦被封鎖，將導致波斯灣油輪經紅海至蘇伊士運河的運輸受阻，而北非的石油通往亞洲市場則必須繞行經過南非，增加運輸時間與成本。下列何者是甲國正確位置的標示？(A)(B)(C)(D),0.49,0.57
107,社會,20,20.根據中國氣象局的入春標準，連續五天的日均溫大於或等表(三)10()於℃，以第一天作為春季開始的日期。表三為武漢、都市起始日期哈爾濱、北京進入春季的起始日期，若僅考慮緯度的影426甲月日響，根據表中資料判斷，甲、乙、丙依序為下列何者？316乙月日(A)(B)北京、哈爾濱、武漢北京、武漢、哈爾濱41丙月日(C)(D),0.55,0.52
107,社會,21,21.「第一次世界大戰結束後，帝國主義國家多遭逢殖民統治的困境，包括如何面對殖民地蓬勃發展的民族運動，及如何繼續利用殖民地的資源以擴張經濟。」針對上述局勢，當時的統治者在臺灣採取下列何項措施？(A)頒布「六三法」(B)征討臺灣民主國(C)開始建造縱貫鐵路(D),0.49,0.66
107,社會,22,22.以下是清末文人對某事件的描述：「當時在官府的默許下，群眾進入天津租界，縱火焚燒教堂、房屋，於是各街市店舖有販售洋貨者，皆用紅紙將招牌上的『洋』字糊上，以防群眾焚掠。即便是一般家庭日用之物，如洋燈、鐘錶等類，也都掩藏不敢使用。」根據上文判斷，此事件最可能是下列何者？(A)(B)鴉片戰爭英法聯軍(C)(D),0.54,0.73
107,社會,23,23.十九世紀的馬克思共產主義學說與小說家狄更斯寫實主義作品，對當時人們的思想有極大的影響力，下列何者最可能是二人在學說及作品上的主要共同點？(A)支持歐洲帝國主義在各地殖民擴張(B)強調個人情感抒發與崇拜英雄事蹟(C)對法西斯政權的專制作為表示質疑(D),0.56,0.62
107,社會,24,24.以下是某政權統治臺灣期間的對外貿易策略：一、將蔗糖、鹿皮輸往日本，再從日本購買銅、鉛和武器。1670二、年代，與英國達成通商協議，允許英國在安平設立商館。()()三、持續與東南亞地區的呂宋今菲律賓、暹羅今泰國等地進行貿易。上述作法主要減緩當時中國何項措施所帶來的威脅？(A)設立市舶司(B)實施海禁政策(C)頒布渡臺禁令(D),0.48,0.6
107,社會,25,25.「這個朝代開國以來一向尊崇道教，同時對於不同宗教也抱持包容的態度，天()竺今印度、新羅、日本等地的佛教僧侶都會來到首都長安，進行宗教交流。但後來朝廷態度有所轉變，開始強化對其他宗教的管制，毀去數以千計的佛教寺院，並沒收寺院田產，要求僧尼還俗，連祆教及在此朝代傳入的摩尼教等宗教，也被認為是邪教，而被禁止。」根據內容判斷，這最可能在描述下列哪一朝代曾經出現的情況？(A)(B)漢朝唐朝(C)(D),0.36,0.49
107,社會,26,26.某位司法院大法官卸任後整理了自己在任內的日記，其內容記錄自己在這份工作中的重要經歷。下列哪一段敘述內容，最可能出現在他的日記中？(A)為了能夠繼續服務鄉親，我決定再競選連任(B)我們經過討論後，決議對相關部會提出糾正案(C)經院長提請總統任命後，我成為執政團隊的一員(D),0.56,0.75
107,社會,27,27.阿明悶悶不樂地說：「我父親上禮拜過世了，他留下一大筆債務，不知怎麼辦？」阿樂：「別擔心，根據現在《民法》規定，……，所以你就不用煩惱了。」根據上述對話判斷，下列何者最可能是阿樂所指的法律規定？(A)借貸契約違反善良風俗而失效(B)遺產繼承原則上採取限定繼承(C)遺產繼承者無償還債務的義務(D),0.33,0.61
107,社會,28,28.好喫茶飲所屬的臺北店及高雄店，依據市場供需狀況而調整店內珍珠奶茶的500價格，其中臺北店調漲，而高雄店調降。若以「○」代表杯商品數量，則這兩家店於價格調整前的珍珠奶茶供需情況，最可能為下列何者？(A)(B)需求量供給量需求量供給量臺北店○○○臺北店○○○○○高雄店○○○高雄店○○○○○(C)(D),0.35,0.58
107,社會,29,29.近年來，「開放政府資料」的議題逐漸受到重視，公部門所開放資料的項目、瀏覽人數，及資料被下載次數也屢創新高，民眾可透過取得政府資訊，監督政府施政。未來，政府也研擬在不涉及機密的情況下，公開更多的資訊。上述政府的作法，有助於落實下列何種目標？(A)提升人民的資訊倫理素養(B)強化分權制衡的監督機制(C)提供政治參與的多元管道(D),0.39,0.59
107,社會,30,30.新聞報導：「某知名人士疑似涉及不法活動，經檢察官偵查後提起公訴，全案目前正由臺北地方法院審理中。」對於上述訴訟案件，法院最不可能出現下列何種判決結果？(A)(B)處以有期徒刑宣告褫奪公權(C)(D),0.63,0.5
107,社會,31,31.根據統計，印尼的海岸線長度排名世界第二位，比俄羅斯還長，其原因最可能為下列何者？(A)峽灣海岸曲折(B)島嶼數量眾多(C)國土面積較大(D),0.61,0.55
107,社會,32,32.()圖九為某區域的等高線地形圖，「」是建於河流上的水庫。圖中甲、乙、丙、丁發生的大規模崩塌，何者對該水庫水質的影響最大？(A)(B)甲乙(C)(D),0.46,0.52
107,社會,33,33.()2014()表四為年中國、美國、印度和表四巴基斯坦的棉花生產與消費資料。已國家國內棉花生產量國內棉花消費量知棉花的消費主要用在製造紡織產713.1751.2甲品，而棉紡織工廠多設在勞力較為低675.0508.4乙廉的地方。根據表中資料判斷，何者281.177.3丙應為美國？206.8226.4丁(A)(B)甲乙單位：萬噸(C)(D),0.42,0.49
107,社會,34,34.()圖十為中國已興建或規畫中的油氣管道，其中某一管道途經高山峻嶺、溼熱叢林、地震活躍帶、發達的石灰岩地形，並跨越多條國際河流，因此建設難度相當高。該管道應為圖中何者？(A)(B)甲乙(C)(D),0.64,0.51
107,社會,35,35.QRCodeQRCode是目前常見的一種二維條碼。利用手機對準拍照，再搭配解()碼軟體，就可以顯示條碼內儲存的訊息。圖十一是針對臺灣某國家公園特色QRCode所設計的，將其解碼後，得到的訊息最可能包括下列何者？(A)雄偉壯麗的峽谷景觀(B)珊瑚礁堆砌的防風牆(cid:21)(cid:23)(cid:131)(cid:22)(cid:19)(cid:10)(cid:49)(C)火山活動形成的噴氣孔(D),0.52,0.45
